loss,mse,val_loss,val_mse
0.7123554944992065,1.0777508020401,0.7368902564048767,1.1873983144760132
0.6902210116386414,1.077484130859375,0.7287594079971313,1.1743643283843994
0.6831346750259399,1.0646486282348633,0.7258869409561157,1.1629329919815063
0.6783918738365173,1.0533190965652466,0.7219704389572144,1.1444939374923706
0.6750964522361755,1.0424731969833374,0.7226294875144958,1.1345880031585693
0.6745829582214355,1.041805624961853,0.7229962944984436,1.1345198154449463
0.6708227396011353,1.0351375341415405,0.7217972874641418,1.1324394941329956
0.6680647730827332,1.0260770320892334,0.7231327295303345,1.130502700805664
0.6657828092575073,1.0241856575012207,0.7209737300872803,1.1245166063308716
0.6657145619392395,1.0213075876235962,0.7186745405197144,1.130711317062378
0.6636641621589661,1.019881248474121,0.7188063263893127,1.1170827150344849
0.661716103553772,1.0130631923675537,0.7206735610961914,1.1053123474121094
0.6622967720031738,1.0116190910339355,0.7220684885978699,1.118375539779663
0.6599044799804688,1.0082993507385254,0.7214191555976868,1.1120034456253052
0.6583219170570374,1.00459623336792,0.7184643745422363,1.1089988946914673
0.6573758721351624,1.0058828592300415,0.7200129628181458,1.11569082736969
0.65729159116745,1.0016372203826904,0.7269263863563538,1.109438419342041
0.6542433500289917,0.9931011199951172,0.7253323793411255,1.116817593574524
0.6552029252052307,0.9943228960037231,0.7231390476226807,1.102874994277954
0.6529601812362671,0.9936724901199341,0.7213549613952637,1.1075273752212524
