loss,mse,val_loss,val_mse
0.5463349223136902,1.0945688486099243,0.5423986911773682,1.2703497409820557
0.48741263151168823,1.1179513931274414,0.5344159603118896,1.2701157331466675
0.47593560814857483,1.1077821254730225,0.5294529795646667,1.262213945388794
0.4693502187728882,1.0945441722869873,0.5242524147033691,1.2360938787460327
0.4625239968299866,1.0702943801879883,0.5191287398338318,1.2131811380386353
0.45647209882736206,1.0512819290161133,0.5154974460601807,1.1918290853500366
0.4523533582687378,1.03744637966156,0.5139351487159729,1.1820133924484253
0.4486742615699768,1.0268588066101074,0.5132654309272766,1.1849021911621094
0.446306049823761,1.025068998336792,0.5139917135238647,1.1866698265075684
0.44580286741256714,1.0197983980178833,0.5163346529006958,1.1788249015808105
0.4441934823989868,1.0138732194900513,0.5150212049484253,1.1852303743362427
0.44457200169563293,1.0212162733078003,0.5170186758041382,1.1912940740585327
0.44205260276794434,1.0102499723434448,0.5174113512039185,1.184760570526123
