loss,mse,val_loss,val_mse
0.6856901049613953,1.0905874967575073,0.6781966686248779,1.1370363235473633
0.6510036587715149,1.1194562911987305,0.6716187000274658,1.1373502016067505
0.6467480063438416,1.1214077472686768,0.6694539189338684,1.1486263275146484
0.6418662071228027,1.1146724224090576,0.6668699383735657,1.128806710243225
0.6393511891365051,1.1117522716522217,0.6635461449623108,1.1135503053665161
0.6365936398506165,1.0975794792175293,0.6625528931617737,1.1153067350387573
0.6348816156387329,1.095137596130371,0.6607540249824524,1.1063061952590942
0.632743775844574,1.091229796409607,0.6610184907913208,1.1048272848129272
0.6322035789489746,1.0894781351089478,0.6608832478523254,1.1027677059173584
0.6317354440689087,1.0838195085525513,0.660620391368866,1.112079381942749
0.6276062726974487,1.0757322311401367,0.6593924164772034,1.0944430828094482
0.6285213828086853,1.0774916410446167,0.661426305770874,1.1070722341537476
0.6265161037445068,1.0812103748321533,0.6587991714477539,1.1011481285095215
0.6245086193084717,1.0701557397842407,0.660773754119873,1.0874208211898804
0.623322069644928,1.0655958652496338,0.6581550240516663,1.1036274433135986
0.6235190629959106,1.067308783531189,0.6583230495452881,1.095742106437683
0.6215144991874695,1.0647658109664917,0.6644949913024902,1.0832451581954956
0.6216837763786316,1.059784173965454,0.6619974970817566,1.0826528072357178
0.6178160905838013,1.0504724979400635,0.6621478796005249,1.080899715423584
0.6185315251350403,1.049253225326538,0.661646842956543,1.08579421043396
