farm,train_loss,train_mae,train_rmse,train_r2_avg,train_r2_day1,train_r2_day2,train_r2_day3,val_loss,val_mae,val_rmse,val_r2_avg,val_r2_day1,val_r2_day2,val_r2_day3,test_mae,test_mse,test_rmse,test_r2_avg,test_r2_day1,test_r2_day2,test_r2_day3
MAO_Organic_Farms_(original_site),0.6185,2.3056,8.9071,-0.0392,-0.0196,-0.0473,-0.0508,59.4938,2.4016,7.7132,-0.0581,-0.036,-0.0663,-0.072,2.0927,63.6296,7.9768,-0.0254,0.0028,-0.0377,-0.0414
