loss,mse,val_loss,val_mse
0.7108176350593567,1.0848685503005981,0.7407923936843872,1.2165337800979614
0.6904945969581604,1.0963298082351685,0.7330102324485779,1.198616862297058
0.6819836497306824,1.073364496231079,0.7283399701118469,1.1821801662445068
0.6774072051048279,1.0643409490585327,0.7224811911582947,1.1593170166015625
0.6742888689041138,1.0504958629608154,0.7208210825920105,1.1558282375335693
0.6695646643638611,1.0404481887817383,0.7195712924003601,1.1398582458496094
0.6676411628723145,1.0366486310958862,0.7190133929252625,1.138877034187317
0.6665186882019043,1.0353213548660278,0.7176191210746765,1.136453628540039
0.6636198163032532,1.026221752166748,0.7180073857307434,1.1423375606536865
0.6619769930839539,1.0234134197235107,0.7153486609458923,1.1282079219818115
0.6612212657928467,1.0197850465774536,0.716612696647644,1.1331260204315186
0.6596861481666565,1.0164709091186523,0.7169100642204285,1.1366833448410034
0.659608781337738,1.0157718658447266,0.7172776460647583,1.1404796838760376
0.6561185121536255,1.011107325553894,0.7198866605758667,1.135014533996582
0.6553380489349365,1.0044214725494385,0.7233682870864868,1.149902105331421
