loss,mse,val_loss,val_mse
0.5536521077156067,1.084851861000061,0.6177918314933777,1.2360447645187378
0.5171082019805908,1.0829508304595947,0.614741325378418,1.2321486473083496
0.5071213841438293,1.0636495351791382,0.6096384525299072,1.2133419513702393
0.5012794137001038,1.0528918504714966,0.6059224605560303,1.197821855545044
0.4954115152359009,1.028578519821167,0.6017842292785645,1.1849368810653687
0.49284231662750244,1.0255223512649536,0.6007906198501587,1.1822569370269775
0.48896080255508423,1.0159080028533936,0.6003943681716919,1.177641749382019
0.4870133697986603,1.0078649520874023,0.6010763645172119,1.1791274547576904
0.48479631543159485,1.0023154020309448,0.60075843334198,1.1727086305618286
0.483029305934906,0.9959250688552856,0.6021488904953003,1.1763267517089844
0.4809909760951996,0.993010401725769,0.6032553911209106,1.1774566173553467
0.4792480766773224,0.9878915548324585,0.6037108898162842,1.1693605184555054
