loss,mse,val_loss,val_mse
0.5756958723068237,1.0718077421188354,0.6584754586219788,1.3625233173370361
0.5209177732467651,1.0972684621810913,0.6524921655654907,1.3516759872436523
0.5144732594490051,1.0899012088775635,0.6494076251983643,1.334550380706787
0.5111098289489746,1.0801937580108643,0.6475488543510437,1.3274489641189575
0.5088610053062439,1.0787849426269531,0.6472334265708923,1.3275898694992065
0.5069606900215149,1.0742312669754028,0.6458460092544556,1.3221943378448486
0.506110668182373,1.0700273513793945,0.6454275250434875,1.3249022960662842
0.5043779015541077,1.066449522972107,0.6446692943572998,1.312612533569336
0.5046200156211853,1.0615272521972656,0.6439579129219055,1.3074078559875488
0.5024507641792297,1.0562846660614014,0.6434924602508545,1.3043798208236694
0.5018606781959534,1.0537431240081787,0.6428359746932983,1.2949789762496948
0.5010501742362976,1.0521509647369385,0.6427615284919739,1.2952910661697388
0.5014501214027405,1.0535951852798462,0.6429890990257263,1.2940109968185425
0.5004973411560059,1.049972653388977,0.6425260901451111,1.2974926233291626
0.49983957409858704,1.0500057935714722,0.6427401304244995,1.3000998497009277
0.4995229244232178,1.0451641082763672,0.6421905755996704,1.2879447937011719
0.4984549880027771,1.0399612188339233,0.6422314643859863,1.2928324937820435
0.4983766973018646,1.038198471069336,0.6424546241760254,1.2777180671691895
0.49707454442977905,1.0369619131088257,0.6425588130950928,1.2901278734207153
0.49676287174224854,1.0327366590499878,0.6423770785331726,1.2866666316986084
0.4953591525554657,1.025922179222107,0.6426032185554504,1.2859095335006714
