Date,Rainfall (mm),Tmax (°C),Tmin (°C),ET (mm/day),Ra (mm/day),Latitude,Longitude,Station
2013-01-01,0.0403735,23.3,14.0,2.6961345569948847,10.545683182603732,20.002619,-155.694092,Hirako Farm
2013-01-02,0.0254866,22.9,14.1,2.6164049550576265,10.564018809725699,20.002619,-155.694092,Hirako Farm
2013-01-03,0.149169,22.8,14.3,2.5797718321968195,10.583750235326889,20.002619,-155.694092,Hirako Farm
2013-01-04,0.301274,22.2,14.8,2.4085492096999803,10.604866433129182,20.002619,-155.694092,Hirako Farm
2013-01-05,0.0,21.7,14.8,2.3146368369869883,10.62735553738006,20.002619,-155.694092,Hirako Farm
2013-01-06,0.0,21.7,14.3,2.38575289674675,10.651204848134983,20.002619,-155.694092,Hirako Farm
2013-01-07,0.0481719,22.0,14.1,2.474317417799132,10.676400837066964,20.002619,-155.694092,Hirako Farm
2013-01-08,0.0477331,22.6,13.3,2.6837867667133266,10.702929153819886,20.002619,-155.694092,Hirako Farm
2013-01-09,0.398255,22.4,14.3,2.5392749070812157,10.730774632922493,20.002619,-155.694092,Hirako Farm
2013-01-10,0.101286,22.1,13.8,2.5488954569474274,10.759921301280034,20.002619,-155.694092,Hirako Farm
2013-01-11,0.112399,22.9,13.1,2.781374882594975,10.790352386260558,20.002619,-155.694092,Hirako Farm
2013-01-12,0.0,22.9,13.4,2.758024263488364,10.822050324392745,20.002619,-155.694092,Hirako Farm
2013-01-13,0.174239,23.4,14.4,2.748810832242308,10.854996770691896,20.002619,-155.694092,Hirako Farm
2013-01-14,1.00153,23.6,14.2,2.8180760505739575,10.889172608630282,20.002619,-155.694092,Hirako Farm
2013-01-15,2.54726,23.0,15.0,2.6153181114958777,10.924557960767547,20.002619,-155.694092,Hirako Farm
2013-01-16,0.748394,22.3,14.0,2.6110860989190425,10.961132200056214,20.002619,-155.694092,Hirako Farm
2013-01-17,0.0829269,22.0,12.9,2.6900222916156276,10.99887396183645,20.002619,-155.694092,Hirako Farm
2013-01-18,0.0,21.7,12.0,2.739667982629007,11.03776115653349,20.002619,-155.694092,Hirako Farm
2013-01-19,0.0974599,21.9,11.9,2.795823128674075,11.077770983069906,20.002619,-155.694092,Hirako Farm
2013-01-20,0.0624791,22.2,11.9,2.8602913434327384,11.118879943003858,20.002619,-155.694092,Hirako Farm
2013-01-21,0.0338479,23.0,12.8,2.9268585272510377,11.161063855403153,20.002619,-155.694092,Hirako Farm
2013-01-22,0.00541063,23.1,12.9,2.9464263841314238,11.204297872463451,20.002619,-155.694092,Hirako Farm
2013-01-23,0.139113,22.8,13.1,2.8806237909883463,11.248556495877638,20.002619,-155.694092,Hirako Farm
2013-01-24,0.007206,21.8,13.7,2.6281525247691047,11.293813593961643,20.002619,-155.694092,Hirako Farm
2013-01-25,0.00402688,22.1,13.4,2.7349018594347902,11.340042419540287,20.002619,-155.694092,Hirako Farm
2013-01-26,0.000426445,22.1,13.0,2.7929006997958936,11.387215628595118,20.002619,-155.694092,Hirako Farm
2013-01-27,0.0,22.4,13.1,2.8513903747331772,11.435305299674097,20.002619,-155.694092,Hirako Farm
2013-01-28,0.159538,22.4,13.0,2.8749083227705508,11.48428295406134,20.002619,-155.694092,Hirako Farm
2013-01-29,6.76424,21.6,14.3,2.5624167333460233,11.534119576702876,20.002619,-155.694092,Hirako Farm
2013-01-30,5.45193,21.7,15.1,2.477971895643247,11.584785637882508,20.002619,-155.694092,Hirako Farm
2013-01-31,1.77178,21.9,14.2,2.6624131126410076,11.636251115639684,20.002619,-155.694092,Hirako Farm
2013-02-01,1.56706,22.7,13.6,2.915450485713059,11.68848551891919,20.002619,-155.694092,Hirako Farm
2013-02-02,0.398829,23.0,13.0,3.057263619212097,11.741457911440298,20.002619,-155.694092,Hirako Farm
2013-02-03,0.0640688,22.8,12.5,3.0864956917965483,11.795136936270753,20.002619,-155.694092,Hirako Farm
2013-02-04,1.06267,23.6,12.9,3.2138431952202473,11.849490841088942,20.002619,-155.694092,Hirako Farm
2013-02-05,1.566,22.0,13.1,2.887506436347274,11.904487504115151,20.002619,-155.694092,Hirako Farm
2013-02-06,0.836103,21.9,13.6,2.817351908242726,11.960094460690826,20.002619,-155.694092,Hirako Farm
2013-02-07,0.954712,21.7,14.3,2.6915144976800573,12.016278930482441,20.002619,-155.694092,Hirako Farm
2013-02-08,0.681956,22.6,13.4,3.015228706610554,12.073007845284392,20.002619,-155.694092,Hirako Farm
2013-02-09,0.639904,22.6,12.8,3.1005511657459417,12.130247877393304,20.002619,-155.694092,Hirako Farm
2013-02-10,0.528997,22.5,13.4,3.0231228328526694,12.187965468523844,20.002619,-155.694092,Hirako Farm
2013-02-11,1.14983,23.0,13.3,3.1536344554724325,12.246126859234314,20.002619,-155.694092,Hirako Farm
2013-02-12,0.778724,23.1,13.1,3.2128706990819147,12.304698118828023,20.002619,-155.694092,Hirako Farm
2013-02-13,0.378275,22.1,12.3,3.1156986847483306,12.363645175694684,20.002619,-155.694092,Hirako Farm
2013-02-14,0.860881,21.7,11.7,3.1172461964981486,12.422933848054122,20.002619,-155.694092,Hirako Farm
2013-02-15,0.354025,21.8,11.9,3.130050081504203,12.482529875062735,20.002619,-155.694092,Hirako Farm
2013-02-16,2.19412,21.0,13.7,2.7396507722205614,12.542398948241537,20.002619,-155.694092,Hirako Farm
2013-02-17,1.72102,20.7,13.2,2.758482385781744,12.602506743182811,20.002619,-155.694092,Hirako Farm
2013-02-18,2.14633,20.3,13.6,2.619693266557769,12.66281895149102,20.002619,-155.694092,Hirako Farm
2013-02-19,1.02299,21.1,13.1,2.8886709152291856,12.723301312912092,20.002619,-155.694092,Hirako Farm
2013-02-20,1.41287,21.6,13.4,2.9721689980395203,12.783919647603849,20.002619,-155.694092,Hirako Farm
2013-02-21,1.97837,22.2,13.4,3.1199030810471537,12.844639888499245,20.002619,-155.694092,Hirako Farm
2013-02-22,1.18467,20.6,14.2,2.6432175093202948,12.905428113712746,20.002619,-155.694092,Hirako Farm
2013-02-23,4.1444,21.1,13.6,2.8707687323371203,12.96625057893954,20.002619,-155.694092,Hirako Farm
2013-02-24,3.84338,21.0,13.5,2.876029668533147,13.027073749796031,20.002619,-155.694092,Hirako Farm
2013-02-25,1.28753,21.8,13.1,3.129791222258359,13.087864334049714,20.002619,-155.694092,Hirako Farm
2013-02-26,0.791196,21.8,13.0,3.157846360118537,13.148589313685568,20.002619,-155.694092,Hirako Farm
2013-02-27,0.471201,22.4,12.9,3.3195783181946585,13.209215976756095,20.002619,-155.694092,Hirako Farm
2013-02-28,0.254932,22.2,12.3,3.3658515000947995,13.269711948961312,20.002619,-155.694092,Hirako Farm
2013-03-01,0.213447,21.9,12.6,3.2770944271239255,13.33004522490531,20.002619,-155.694092,Hirako Farm
2013-03-02,1.06128,22.5,13.1,3.3614628206329025,13.390184198975632,20.002619,-155.694092,Hirako Farm
2013-03-03,1.45523,22.9,12.6,3.5294862336206387,13.450097695792035,20.002619,-155.694092,Hirako Farm
2013-03-04,0.458235,23.0,12.4,3.591340596842667,13.50975500017133,20.002619,-155.694092,Hirako Farm
2013-03-05,0.218936,22.8,12.1,3.598576319999168,13.56912588655554,20.002619,-155.694092,Hirako Farm
2013-03-06,0.726359,22.5,12.5,3.498971645456692,13.62818064785108,20.002619,-155.694092,Hirako Farm
2013-03-07,0.453697,22.4,12.0,3.5531809975682798,13.686890123627345,20.002619,-155.694092,Hirako Farm
2013-03-08,0.0161762,22.2,12.2,3.4990307303212,13.745225727624074,20.002619,-155.694092,Hirako Farm
2013-03-09,0.139047,23.0,12.6,3.6447941829089503,13.803159474517662,20.002619,-155.694092,Hirako Farm
2013-03-10,1.8911,22.8,13.6,3.4810341706903056,13.860664005897855,20.002619,-155.694092,Hirako Farm
2013-03-11,4.61438,23.2,13.0,3.6702042607220973,13.917712615407472,20.002619,-155.694092,Hirako Farm
2013-03-12,0.561344,21.5,14.8,2.99084254829717,13.9742792729992,20.002619,-155.694092,Hirako Farm
2013-03-13,0.0180583,22.4,13.3,3.4703735131266997,14.03033864826503,20.002619,-155.694092,Hirako Farm
2013-03-14,0.0,22.1,13.0,3.4547888318480475,14.085866132795546,20.002619,-155.694092,Hirako Farm
2013-03-15,1.28517,21.6,14.4,3.1242965810550873,14.14083786152813,20.002619,-155.694092,Hirako Farm
2013-03-16,4.70625,20.0,14.3,2.7242998092813426,14.195230733044857,20.002619,-155.694092,Hirako Farm
2013-03-17,3.17489,19.4,13.8,2.667874292196421,14.249022428783084,20.002619,-155.694092,Hirako Farm
2013-03-18,1.37811,21.3,12.8,3.342278751772513,14.30219143112361,20.002619,-155.694092,Hirako Farm
2013-03-19,0.0281664,22.2,11.8,3.7052574207143945,14.354717040323749,20.002619,-155.694092,Hirako Farm
2013-03-20,0.436229,22.3,13.3,3.538832161424594,14.40657939026459,20.002619,-155.694092,Hirako Farm
2013-03-21,0.133962,23.2,14.3,3.625861539030601,14.45775946298453,20.002619,-155.694092,Hirako Farm
2013-03-22,0.00976985,22.6,14.1,3.516902308935046,14.508239101973246,20.002619,-155.694092,Hirako Farm
2013-03-23,0.170439,22.3,14.7,3.350757534313228,14.558001024203074,20.002619,-155.694092,Hirako Farm
2013-03-24,0.0715708,22.4,15.0,3.3357880365868744,14.607028830877093,20.002619,-155.694092,Hirako Farm
2013-03-25,0.457337,22.6,14.2,3.536478080105854,14.655307016876177,20.002619,-155.694092,Hirako Farm
2013-03-26,0.789108,22.9,14.7,3.544186091295385,14.70282097888965,20.002619,-155.694092,Hirako Farm
2013-03-27,1.96418,22.6,14.2,3.559221587120365,14.749557022217129,20.002619,-155.694092,Hirako Farm
2013-03-28,0.465594,22.5,13.9,3.592603413322127,14.795502366231839,20.002619,-155.694092,Hirako Farm
2013-03-29,6.93296,22.4,13.8,3.5935549578401336,14.840645148498407,20.002619,-155.694092,Hirako Farm
2013-03-30,3.20987,21.1,14.3,3.169266341179974,14.884974427541,20.002619,-155.694092,Hirako Farm
2013-03-31,1.55421,21.2,13.4,3.365873965100713,14.928480184260522,20.002619,-155.694092,Hirako Farm
2013-04-01,1.04413,21.0,11.8,3.571931435105858,14.971153322002248,20.002619,-155.694092,Hirako Farm
2013-04-02,0.00229527,20.9,11.4,3.613237319405237,15.012985665278212,20.002619,-155.694092,Hirako Farm
2013-04-03,0.14759,21.1,11.9,3.6021924756234327,15.053969957151232,20.002619,-155.694092,Hirako Farm
2013-04-04,0.0275465,21.9,12.4,3.7397626294048028,15.094099855290521,20.002619,-155.694092,Hirako Farm
2013-04-05,0.00980281,23.1,13.8,3.8478042455625174,15.133369926711126,20.002619,-155.694092,Hirako Farm
2013-04-06,0.0131096,24.5,15.4,3.9737624346652884,15.171775641212403,20.002619,-155.694092,Hirako Farm
