farm,train_loss,train_mae,train_rmse,train_r2_avg,train_r2_day1,train_r2_day2,train_r2_day3,val_loss,val_mae,val_rmse,val_r2_avg,val_r2_day1,val_r2_day2,val_r2_day3,test_mae,test_mse,test_rmse,test_r2_avg,test_r2_day1,test_r2_day2,test_r2_day3
Hirako_Farm,0.5923,0.8038,2.9587,-0.0232,0.0064,-0.0352,-0.0408,16.4232,1.1065,4.0526,-0.039,-0.0184,-0.0478,-0.0507,1.03,20.0615,4.479,-0.0184,0.0055,-0.0288,-0.0319
