loss,mse,val_loss,val_mse
0.5121244192123413,1.0656378269195557,0.5562998056411743,1.2863082885742188
0.4589790999889374,1.0943412780761719,0.5517786741256714,1.2986299991607666
0.45065805315971375,1.0962752103805542,0.5493947863578796,1.2980519533157349
0.44519487023353577,1.088465690612793,0.5458133816719055,1.2811695337295532
0.4408341348171234,1.073805809020996,0.5409241914749146,1.2643415927886963
0.43662503361701965,1.0562622547149658,0.54014652967453,1.2532886266708374
0.43205609917640686,1.033745288848877,0.5363945960998535,1.2439143657684326
0.4297696352005005,1.0262500047683716,0.5349684357643127,1.2257119417190552
0.42739996314048767,1.0156828165054321,0.5365092754364014,1.2254490852355957
0.424203097820282,1.0030962228775024,0.5402828454971313,1.2215747833251953
0.4220217764377594,0.9931628704071045,0.5404589772224426,1.226982593536377
0.42019566893577576,0.9875866770744324,0.5448482036590576,1.2171293497085571
0.41965991258621216,0.9872152209281921,0.5420544147491455,1.222486138343811
