loss,mse,val_loss,val_mse
0.49938079714775085,1.071128010749817,0.557895839214325,1.2783433198928833
0.4560123682022095,1.0805299282073975,0.5534964799880981,1.2706595659255981
0.4466894567012787,1.076855182647705,0.5510947108268738,1.269881248474121
0.4421286880970001,1.0651031732559204,0.5486292243003845,1.2738536596298218
0.4375394284725189,1.0568162202835083,0.5432805418968201,1.255794882774353
0.4329700469970703,1.0384442806243896,0.5388554334640503,1.2386603355407715
0.42901232838630676,1.0201011896133423,0.5362834334373474,1.2202001810073853
0.4255940616130829,1.0071378946304321,0.5364351272583008,1.216491460800171
0.42269378900527954,0.9963449239730835,0.5371328592300415,1.2190334796905518
0.42115649580955505,0.9946296811103821,0.5403165817260742,1.2182537317276
0.41823363304138184,0.9813470840454102,0.5427840352058411,1.2180451154708862
0.41848689317703247,0.9846044778823853,0.5439582467079163,1.2126339673995972
