loss,mse,val_loss,val_mse
0.7438085079193115,1.0438950061798096,0.8846498131752014,1.4912446737289429
0.6904513239860535,1.0296597480773926,0.8684148192405701,1.3971689939498901
0.6795431971549988,0.9977030158042908,0.8622943162918091,1.3717650175094604
0.6748254895210266,0.9890288710594177,0.8593141436576843,1.3674534559249878
0.6690126061439514,0.9796417951583862,0.8551153540611267,1.3554824590682983
0.6666524410247803,0.9785415530204773,0.854191780090332,1.3651701211929321
0.662294864654541,0.9662373661994934,0.8514155745506287,1.3577696084976196
0.6618385314941406,0.9694260954856873,0.8509517908096313,1.3578717708587646
0.6606916189193726,0.9659513831138611,0.8509913086891174,1.3586044311523438
0.6570250988006592,0.9557837247848511,0.8501647114753723,1.3584867715835571
0.6545235514640808,0.9563977718353271,0.850549578666687,1.368943214416504
0.6530838012695312,0.9525217413902283,0.8500421047210693,1.3741179704666138
0.6531668901443481,0.9526021480560303,0.8522540330886841,1.3771030902862549
0.650628387928009,0.9481431245803833,0.8523809909820557,1.3620586395263672
0.6463799476623535,0.9371997117996216,0.8520025014877319,1.3627005815505981
0.6470914483070374,0.9394413828849792,0.8521202802658081,1.3659905195236206
0.6439811587333679,0.9338865876197815,0.8549855947494507,1.3852894306182861
